model,family,arm,checkpoint,step,layer,headline_layer,module,source_rank_k,mask_density_alpha,total_entries,update_count,principal_top_count,overlap_count,update_density,coverage,overlap_lift,pabs_joint_mean_cos_k32,theta_u_mean_deg_k32,theta_v_mean_deg_k32,nss_l1_top32,nss_l2_top32,delta_construction,native_source,checkpoint_materialization,base_tensor_sha256,checkpoint_tensor_sha256
qwen,qwen3_4b,sft,160,160,9,18,mlp.up_proj,50,0.01,24903680,13739557,249037,115369,0.5517079001978824,0.0083968500585572,0.8396843315101362,0.9996571284715994,2.0793415455524684,0.0,7.360478872645015e-05,1.636327978739918e-05,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,36f7739187e10246e72be7b762ce91ec458071bc9703a740a413ad36c394bc6a,81b38382ca4d9c1d9f0ad99d0aa72b91c5df8d06eccffef09a662a33d4d9ef34
qwen,qwen3_4b,sft,160,160,9,18,mlp.up_proj,50,0.1,24903680,13739557,2490368,1317126,0.5517079001978824,0.0958637894948141,0.9586378949481412,0.9996571284715994,2.0793415455524684,0.0,7.360478872645015e-05,1.636327978739918e-05,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,36f7739187e10246e72be7b762ce91ec458071bc9703a740a413ad36c394bc6a,81b38382ca4d9c1d9f0ad99d0aa72b91c5df8d06eccffef09a662a33d4d9ef34
qwen,qwen3_4b,sft,320,320,9,18,mlp.up_proj,16,0.01,24903680,15884752,249037,148839,0.6378475791529605,0.0093699290993022,0.9369921574372968,0.9996523902130064,2.087973528277248,0.0,5.545891584439466e-05,1.2435012912895934e-05,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,36f7739187e10246e72be7b762ce91ec458071bc9703a740a413ad36c394bc6a,632b8a7705b01b9724b9af3df62bbdf78f2c3ab4fc2105e0266be1e6fa26be0e
qwen,qwen3_4b,sft,320,320,9,18,mlp.up_proj,16,0.1,24903680,15884752,2490368,1609831,0.6378475791529605,0.1013444213671072,1.0134442136710728,0.9996523902130064,2.087973528277248,0.0,5.545891584439466e-05,1.2435012912895934e-05,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,36f7739187e10246e72be7b762ce91ec458071bc9703a740a413ad36c394bc6a,632b8a7705b01b9724b9af3df62bbdf78f2c3ab4fc2105e0266be1e6fa26be0e
qwen,qwen3_4b,sft,320,320,9,18,mlp.up_proj,32,0.01,24903680,15884752,249037,143604,0.6378475791529605,0.0090403677690403,0.9040360508779658,0.9996523902130064,2.087973528277248,0.0,5.545891584439466e-05,1.2435012912895934e-05,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,36f7739187e10246e72be7b762ce91ec458071bc9703a740a413ad36c394bc6a,632b8a7705b01b9724b9af3df62bbdf78f2c3ab4fc2105e0266be1e6fa26be0e
qwen,qwen3_4b,sft,320,320,9,18,mlp.up_proj,32,0.1,24903680,15884752,2490368,1573943,0.6378475791529605,0.0990851478197456,0.9908514781974564,0.9996523902130064,2.087973528277248,0.0,5.545891584439466e-05,1.2435012912895934e-05,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,36f7739187e10246e72be7b762ce91ec458071bc9703a740a413ad36c394bc6a,632b8a7705b01b9724b9af3df62bbdf78f2c3ab4fc2105e0266be1e6fa26be0e
qwen,qwen3_4b,sft,320,320,9,18,mlp.up_proj,50,0.01,24903680,15884752,249037,139286,0.6378475791529605,0.0087685347558463,0.8768527713892952,0.9996523902130064,2.087973528277248,0.0,5.545891584439466e-05,1.2435012912895934e-05,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,36f7739187e10246e72be7b762ce91ec458071bc9703a740a413ad36c394bc6a,632b8a7705b01b9724b9af3df62bbdf78f2c3ab4fc2105e0266be1e6fa26be0e
qwen,qwen3_4b,sft,320,320,9,18,mlp.up_proj,50,0.1,24903680,15884752,2490368,1540014,0.6378475791529605,0.0969492000882355,0.9694920008823557,0.9996523902130064,2.087973528277248,0.0,5.545891584439466e-05,1.2435012912895934e-05,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,36f7739187e10246e72be7b762ce91ec458071bc9703a740a413ad36c394bc6a,632b8a7705b01b9724b9af3df62bbdf78f2c3ab4fc2105e0266be1e6fa26be0e
qwen,qwen3_4b,offkd,20,20,9,18,mlp.up_proj,16,0.01,24903680,9907651,249037,87466,0.3978388334575452,0.0088281268688208,0.8828119779009426,0.9996712693003038,2.0434543986870533,0.0,4.676354620533618e-05,1.0624260088950192e-05,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,36f7739187e10246e72be7b762ce91ec458071bc9703a740a413ad36c394bc6a,aafc75966dae97880ce7b8c1177aeb7a2243a627de9244a67becb3f4fcd28be2
qwen,qwen3_4b,offkd,20,20,9,18,mlp.up_proj,16,0.1,24903680,9907651,2490368,1002963,0.3978388334575452,0.1012311596361236,1.0123115963612364,0.9996712693003038,2.0434543986870533,0.0,4.676354620533618e-05,1.0624260088950192e-05,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,36f7739187e10246e72be7b762ce91ec458071bc9703a740a413ad36c394bc6a,aafc75966dae97880ce7b8c1177aeb7a2243a627de9244a67becb3f4fcd28be2
qwen,qwen3_4b,offkd,20,20,9,18,mlp.up_proj,32,0.01,24903680,9907651,249037,82230,0.3978388334575452,0.0082996464045816,0.8299639739189457,0.9996712693003038,2.0434543986870533,0.0,4.676354620533618e-05,1.0624260088950192e-05,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,36f7739187e10246e72be7b762ce91ec458071bc9703a740a413ad36c394bc6a,aafc75966dae97880ce7b8c1177aeb7a2243a627de9244a67becb3f4fcd28be2
qwen,qwen3_4b,offkd,20,20,9,18,mlp.up_proj,32,0.1,24903680,9907651,2490368,968017,0.3978388334575452,0.0977039865453476,0.9770398654534764,0.9996712693003038,2.0434543986870533,0.0,4.676354620533618e-05,1.0624260088950192e-05,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,36f7739187e10246e72be7b762ce91ec458071bc9703a740a413ad36c394bc6a,aafc75966dae97880ce7b8c1177aeb7a2243a627de9244a67becb3f4fcd28be2
qwen,qwen3_4b,offkd,20,20,9,18,mlp.up_proj,50,0.01,24903680,9907651,249037,78518,0.3978388334575452,0.0079249864574357,0.7924980092930534,0.9996712693003038,2.0434543986870533,0.0,4.676354620533618e-05,1.0624260088950192e-05,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,36f7739187e10246e72be7b762ce91ec458071bc9703a740a413ad36c394bc6a,aafc75966dae97880ce7b8c1177aeb7a2243a627de9244a67becb3f4fcd28be2
qwen,qwen3_4b,offkd,20,20,9,18,mlp.up_proj,50,0.1,24903680,9907651,2490368,934008,0.3978388334575452,0.0942713868302385,0.9427138683023856,0.9996712693003038,2.0434543986870533,0.0,4.676354620533618e-05,1.0624260088950192e-05,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,36f7739187e10246e72be7b762ce91ec458071bc9703a740a413ad36c394bc6a,aafc75966dae97880ce7b8c1177aeb7a2243a627de9244a67becb3f4fcd28be2
qwen,qwen3_4b,offkd,160,160,9,18,mlp.up_proj,16,0.01,24903680,16170228,249037,151121,0.6493107845908717,0.0093456319849046,0.9345624479488152,0.9996442971876128,2.120663701070973,0.0,5.335381299549982e-05,1.2534097518064882e-05,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,36f7739187e10246e72be7b762ce91ec458071bc9703a740a413ad36c394bc6a,ab19db95489e96ab96d0c5152a7bd544fc0fcfd61126cacec34a6d0576eb6716
qwen,qwen3_4b,offkd,160,160,9,18,mlp.up_proj,16,0.1,24903680,16170228,2490368,1633834,0.6493107845908717,0.1010396390205506,1.010396390205506,0.9996442971876128,2.120663701070973,0.0,5.335381299549982e-05,1.2534097518064882e-05,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,36f7739187e10246e72be7b762ce91ec458071bc9703a740a413ad36c394bc6a,ab19db95489e96ab96d0c5152a7bd544fc0fcfd61126cacec34a6d0576eb6716
qwen,qwen3_4b,offkd,160,160,9,18,mlp.up_proj,32,0.01,24903680,16170228,249037,146051,0.6493107845908717,0.0090320928066073,0.9032085552992132,0.9996442971876128,2.120663701070973,0.0,5.335381299549982e-05,1.2534097518064882e-05,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,36f7739187e10246e72be7b762ce91ec458071bc9703a740a413ad36c394bc6a,ab19db95489e96ab96d0c5152a7bd544fc0fcfd61126cacec34a6d0576eb6716
qwen,qwen3_4b,offkd,160,160,9,18,mlp.up_proj,32,0.1,24903680,16170228,2490368,1600717,0.6493107845908717,0.0989916159500039,0.9899161595000392,0.9996442971876128,2.120663701070973,0.0,5.335381299549982e-05,1.2534097518064882e-05,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,36f7739187e10246e72be7b762ce91ec458071bc9703a740a413ad36c394bc6a,ab19db95489e96ab96d0c5152a7bd544fc0fcfd61126cacec34a6d0576eb6716
qwen,qwen3_4b,offkd,160,160,9,18,mlp.up_proj,50,0.01,24903680,16170228,249037,141954,0.6493107845908717,0.0087787259400424,0.877871888990452,0.9996442971876128,2.120663701070973,0.0,5.335381299549982e-05,1.2534097518064882e-05,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,36f7739187e10246e72be7b762ce91ec458071bc9703a740a413ad36c394bc6a,ab19db95489e96ab96d0c5152a7bd544fc0fcfd61126cacec34a6d0576eb6716
qwen,qwen3_4b,offkd,160,160,9,18,mlp.up_proj,50,0.1,24903680,16170228,2490368,1567506,0.6493107845908717,0.0969377797270391,0.969377797270391,0.9996442971876128,2.120663701070973,0.0,5.335381299549982e-05,1.2534097518064882e-05,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,36f7739187e10246e72be7b762ce91ec458071bc9703a740a413ad36c394bc6a,ab19db95489e96ab96d0c5152a7bd544fc0fcfd61126cacec34a6d0576eb6716
qwen,qwen3_4b,offkd,320,320,9,18,mlp.up_proj,16,0.01,24903680,17819261,249037,168348,0.7155272232858758,0.0094475298386392,0.9447522251389254,0.9996243709747524,2.172794980860689,0.0,4.0734767072229255e-05,1.0104480513082962e-05,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,36f7739187e10246e72be7b762ce91ec458071bc9703a740a413ad36c394bc6a,68845e99e198f09ef602127f11fa263740edeaef7b3ad492b5f0917ccd5579ab
qwen,qwen3_4b,offkd,320,320,9,18,mlp.up_proj,16,0.1,24903680,17819261,2490368,1797380,0.7155272232858758,0.1008672581876431,1.0086725818764313,0.9996243709747524,2.172794980860689,0.0,4.0734767072229255e-05,1.0104480513082962e-05,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,36f7739187e10246e72be7b762ce91ec458071bc9703a740a413ad36c394bc6a,68845e99e198f09ef602127f11fa263740edeaef7b3ad492b5f0917ccd5579ab
qwen,qwen3_4b,offkd,320,320,9,18,mlp.up_proj,32,0.01,24903680,17819261,249037,164042,0.7155272232858758,0.0092058812091028,0.920587381591938,0.9996243709747524,2.172794980860689,0.0,4.0734767072229255e-05,1.0104480513082962e-05,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,36f7739187e10246e72be7b762ce91ec458071bc9703a740a413ad36c394bc6a,68845e99e198f09ef602127f11fa263740edeaef7b3ad492b5f0917ccd5579ab
qwen,qwen3_4b,offkd,320,320,9,18,mlp.up_proj,32,0.1,24903680,17819261,2490368,1768546,0.7155272232858758,0.0992491214983606,0.9924912149836068,0.9996243709747524,2.172794980860689,0.0,4.0734767072229255e-05,1.0104480513082962e-05,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,36f7739187e10246e72be7b762ce91ec458071bc9703a740a413ad36c394bc6a,68845e99e198f09ef602127f11fa263740edeaef7b3ad492b5f0917ccd5579ab
qwen,qwen3_4b,offkd,320,320,9,18,mlp.up_proj,50,0.01,24903680,17819261,249037,160381,0.7155272232858758,0.0090004293668519,0.9000422138665503,0.9996243709747524,2.172794980860689,0.0,4.0734767072229255e-05,1.0104480513082962e-05,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,36f7739187e10246e72be7b762ce91ec458071bc9703a740a413ad36c394bc6a,68845e99e198f09ef602127f11fa263740edeaef7b3ad492b5f0917ccd5579ab
qwen,qwen3_4b,offkd,320,320,9,18,mlp.up_proj,50,0.1,24903680,17819261,2490368,1739545,0.7155272232858758,0.097621612927719,0.9762161292771904,0.9996243709747524,2.172794980860689,0.0,4.0734767072229255e-05,1.0104480513082962e-05,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,36f7739187e10246e72be7b762ce91ec458071bc9703a740a413ad36c394bc6a,68845e99e198f09ef602127f11fa263740edeaef7b3ad492b5f0917ccd5579ab
qwen,qwen3_4b,seqkd,20,20,9,18,mlp.up_proj,16,0.01,24903680,10199075,249037,89327,0.4095408790989926,0.0087583432811308,0.8758336247362185,0.999676373693774,2.0247392603832584,0.0,3.4395051070779115e-05,8.430298241771192e-06,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,36f7739187e10246e72be7b762ce91ec458071bc9703a740a413ad36c394bc6a,e14e028d8a41bcf2187895e97f9d87a2f643b4273a0ea146efb0bfa67db3b7d3
qwen,qwen3_4b,seqkd,20,20,9,18,mlp.up_proj,16,0.1,24903680,10199075,2490368,1028850,0.4095408790989926,0.1008767951995646,1.0087679519956467,0.999676373693774,2.0247392603832584,0.0,3.4395051070779115e-05,8.430298241771192e-06,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,36f7739187e10246e72be7b762ce91ec458071bc9703a740a413ad36c394bc6a,e14e028d8a41bcf2187895e97f9d87a2f643b4273a0ea146efb0bfa67db3b7d3
qwen,qwen3_4b,seqkd,20,20,9,18,mlp.up_proj,32,0.01,24903680,10199075,249037,84346,0.4095408790989926,0.0082699656586504,0.8269959017094617,0.999676373693774,2.0247392603832584,0.0,3.4395051070779115e-05,8.430298241771192e-06,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,36f7739187e10246e72be7b762ce91ec458071bc9703a740a413ad36c394bc6a,e14e028d8a41bcf2187895e97f9d87a2f643b4273a0ea146efb0bfa67db3b7d3
qwen,qwen3_4b,seqkd,20,20,9,18,mlp.up_proj,32,0.1,24903680,10199075,2490368,993880,0.4095408790989926,0.097448052887149,0.9744805288714908,0.999676373693774,2.0247392603832584,0.0,3.4395051070779115e-05,8.430298241771192e-06,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,36f7739187e10246e72be7b762ce91ec458071bc9703a740a413ad36c394bc6a,e14e028d8a41bcf2187895e97f9d87a2f643b4273a0ea146efb0bfa67db3b7d3
qwen,qwen3_4b,seqkd,20,20,9,18,mlp.up_proj,50,0.01,24903680,10199075,249037,80467,0.4095408790989926,0.0078896370504187,0.7889630714302427,0.999676373693774,2.0247392603832584,0.0,3.4395051070779115e-05,8.430298241771192e-06,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,36f7739187e10246e72be7b762ce91ec458071bc9703a740a413ad36c394bc6a,e14e028d8a41bcf2187895e97f9d87a2f643b4273a0ea146efb0bfa67db3b7d3
qwen,qwen3_4b,seqkd,20,20,9,18,mlp.up_proj,50,0.1,24903680,10199075,2490368,959883,0.4095408790989926,0.0941147113831401,0.9411471138314014,0.999676373693774,2.0247392603832584,0.0,3.4395051070779115e-05,8.430298241771192e-06,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,36f7739187e10246e72be7b762ce91ec458071bc9703a740a413ad36c394bc6a,e14e028d8a41bcf2187895e97f9d87a2f643b4273a0ea146efb0bfa67db3b7d3
qwen,qwen3_4b,seqkd,160,160,9,18,mlp.up_proj,16,0.01,24903680,16177167,249037,150779,0.6495894181100945,0.0093204823811239,0.9320474895904995,0.999644271243536,2.112528206122902,0.0,5.275769069970973e-05,1.249992744170755e-05,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,36f7739187e10246e72be7b762ce91ec458071bc9703a740a413ad36c394bc6a,0d053b1270eb0f92214d47d376e7f8dd27ae7206ec92876404c7348eb4a3e805
qwen,qwen3_4b,seqkd,160,160,9,18,mlp.up_proj,16,0.1,24903680,16177167,2490368,1629765,0.6495894181100945,0.100744771936891,1.0074477193689106,0.999644271243536,2.112528206122902,0.0,5.275769069970973e-05,1.249992744170755e-05,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,36f7739187e10246e72be7b762ce91ec458071bc9703a740a413ad36c394bc6a,0d053b1270eb0f92214d47d376e7f8dd27ae7206ec92876404c7348eb4a3e805
qwen,qwen3_4b,seqkd,160,160,9,18,mlp.up_proj,32,0.01,24903680,16177167,249037,145414,0.6495894181100945,0.0089888421130844,0.8988834894203629,0.999644271243536,2.112528206122902,0.0,5.275769069970973e-05,1.249992744170755e-05,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,36f7739187e10246e72be7b762ce91ec458071bc9703a740a413ad36c394bc6a,0d053b1270eb0f92214d47d376e7f8dd27ae7206ec92876404c7348eb4a3e805
qwen,qwen3_4b,seqkd,160,160,9,18,mlp.up_proj,32,0.1,24903680,16177167,2490368,1597993,0.6495894181100945,0.0987807692162663,0.9878076921626636,0.999644271243536,2.112528206122902,0.0,5.275769069970973e-05,1.249992744170755e-05,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,36f7739187e10246e72be7b762ce91ec458071bc9703a740a413ad36c394bc6a,0d053b1270eb0f92214d47d376e7f8dd27ae7206ec92876404c7348eb4a3e805
qwen,qwen3_4b,seqkd,160,160,9,18,mlp.up_proj,50,0.01,24903680,16177167,249037,141384,0.6495894181100945,0.008739725565051,0.8739718546234103,0.999644271243536,2.112528206122902,0.0,5.275769069970973e-05,1.249992744170755e-05,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,36f7739187e10246e72be7b762ce91ec458071bc9703a740a413ad36c394bc6a,0d053b1270eb0f92214d47d376e7f8dd27ae7206ec92876404c7348eb4a3e805
qwen,qwen3_4b,seqkd,160,160,9,18,mlp.up_proj,50,0.1,24903680,16177167,2490368,1565593,0.6495894181100945,0.0967779463487024,0.9677794634870248,0.999644271243536,2.112528206122902,0.0,5.275769069970973e-05,1.249992744170755e-05,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,36f7739187e10246e72be7b762ce91ec458071bc9703a740a413ad36c394bc6a,0d053b1270eb0f92214d47d376e7f8dd27ae7206ec92876404c7348eb4a3e805
qwen,qwen3_4b,seqkd,320,320,9,18,mlp.up_proj,16,0.01,24903680,18239430,249037,172805,0.7323989868164062,0.0094742544037834,0.9474246795071168,0.999625731588086,2.166327043938484,0.0,5.287461948291078e-05,1.180969204732758e-05,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,36f7739187e10246e72be7b762ce91ec458071bc9703a740a413ad36c394bc6a,cf695b4d2a0fb555997f1ddd4055079f37b10934563d54e0eba75daed3a361fc
qwen,qwen3_4b,seqkd,320,320,9,18,mlp.up_proj,16,0.1,24903680,18239430,2490368,1835250,0.7323989868164062,0.1006199206883109,1.0061992068831098,0.999625731588086,2.166327043938484,0.0,5.287461948291078e-05,1.180969204732758e-05,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,36f7739187e10246e72be7b762ce91ec458071bc9703a740a413ad36c394bc6a,cf695b4d2a0fb555997f1ddd4055079f37b10934563d54e0eba75daed3a361fc
qwen,qwen3_4b,seqkd,320,320,9,18,mlp.up_proj,32,0.01,24903680,18239430,249037,168666,0.7323989868164062,0.0092473284526983,0.9247321026228834,0.999625731588086,2.166327043938484,0.0,5.287461948291078e-05,1.180969204732758e-05,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,36f7739187e10246e72be7b762ce91ec458071bc9703a740a413ad36c394bc6a,cf695b4d2a0fb555997f1ddd4055079f37b10934563d54e0eba75daed3a361fc
qwen,qwen3_4b,seqkd,320,320,9,18,mlp.up_proj,32,0.1,24903680,18239430,2490368,1807983,0.7323989868164062,0.0991249726553954,0.9912497265539548,0.999625731588086,2.166327043938484,0.0,5.287461948291078e-05,1.180969204732758e-05,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,36f7739187e10246e72be7b762ce91ec458071bc9703a740a413ad36c394bc6a,cf695b4d2a0fb555997f1ddd4055079f37b10934563d54e0eba75daed3a361fc
qwen,qwen3_4b,seqkd,320,320,9,18,mlp.up_proj,50,0.01,24903680,18239430,249037,165292,0.7323989868164062,0.0090623446017775,0.9062337323867388,0.999625731588086,2.166327043938484,0.0,5.287461948291078e-05,1.180969204732758e-05,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,36f7739187e10246e72be7b762ce91ec458071bc9703a740a413ad36c394bc6a,cf695b4d2a0fb555997f1ddd4055079f37b10934563d54e0eba75daed3a361fc
qwen,qwen3_4b,seqkd,320,320,9,18,mlp.up_proj,50,0.1,24903680,18239430,2490368,1780901,0.7323989868164062,0.097640167483304,0.9764016748330404,0.999625731588086,2.166327043938484,0.0,5.287461948291078e-05,1.180969204732758e-05,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,36f7739187e10246e72be7b762ce91ec458071bc9703a740a413ad36c394bc6a,cf695b4d2a0fb555997f1ddd4055079f37b10934563d54e0eba75daed3a361fc
qwen,qwen3_4b,opd,20,20,9,18,mlp.down_proj,16,0.01,24903680,7152134,249037,53330,0.2871918527703536,0.0074565157755713,0.7456509787291846,0.999782595594468,0.0,1.6491600810246752,4.724880008634066e-05,1.1747927297439372e-05,bf16_merged_minus_base,saved_merged_bf16,saved_merged_bf16,8487f148aa75840aaa6d69a7040412c7fb5f388b4961cd908f0ec863e6d3992b,7060ae8964ef4ac12f068d1447f8b4b6192d316533be12b7ca43b72bab338e48
qwen,qwen3_4b,opd,20,20,9,18,mlp.down_proj,16,0.1,24903680,7152134,2490368,685554,0.2871918527703536,0.0958530698669795,0.9585306986697956,0.999782595594468,0.0,1.6491600810246752,4.724880008634066e-05,1.1747927297439372e-05,bf16_merged_minus_base,saved_merged_bf16,saved_merged_bf16,8487f148aa75840aaa6d69a7040412c7fb5f388b4961cd908f0ec863e6d3992b,7060ae8964ef4ac12f068d1447f8b4b6192d316533be12b7ca43b72bab338e48
qwen,qwen3_4b,opd,20,20,9,18,mlp.down_proj,32,0.01,24903680,7152134,249037,47047,0.2871918527703536,0.0065780367090437,0.6578031426265132,0.999782595594468,0.0,1.6491600810246752,4.724880008634066e-05,1.1747927297439372e-05,bf16_merged_minus_base,saved_merged_bf16,saved_merged_bf16,8487f148aa75840aaa6d69a7040412c7fb5f388b4961cd908f0ec863e6d3992b,7060ae8964ef4ac12f068d1447f8b4b6192d316533be12b7ca43b72bab338e48
